sex,race,y_true,y_prob,y_pred
Female,White,0,0.0006845581,0
Female,White,0,0.1389585,0
Male,Black,0,0.079811476,0
Female,Asian-Pac-Islander,1,0.11938911,0
Male,White,0,0.123570554,0
Female,White,1,0.22637597,0
Male,White,0,0.04740303,0
Male,White,0,0.0007665503,0
Male,White,0,0.39874613,0
Male,Asian-Pac-Islander,1,0.27460107,0
Male,White,0,0.17112531,0
Male,White,1,0.36484808,0
Male,White,1,0.46275085,0
Female,White,0,0.049487814,0
Male,White,0,0.008860246,0
Male,White,0,0.0037455773,0
Male,White,0,0.38534382,0
Male,White,1,0.24432272,0
Female,White,0,0.0034256214,0
Female,White,0,0.04564834,0
Male,White,1,0.6072325,1
Female,White,0,0.0030721698,0
Female,White,1,0.47675598,0
Female,White,0,0.0072306166,0
Male,White,1,0.89565265,1
Male,White,0,0.058909718,0
Female,White,1,0.11583181,0
Female,White,0,0.00014076881,0
Male,White,0,0.0013546093,0
Female,White,0,0.00025534534,0
Male,White,1,0.22310957,0
Male,White,0,0.12854204,0
Female,Black,0,0.0051010554,0
Male,White,1,0.812112,1
Female,Black,0,0.0071959915,0
Male,White,0,0.3874732,0
Female,Black,0,0.03891335,0
Female,White,0,0.018584993,0
Female,White,1,0.23178154,0
Female,White,0,0.009772911,0
Male,White,0,0.12994839,0
Male,White,0,0.19180804,0
Female,White,0,0.00068235525,0
Male,White,1,0.5254003,1
Female,White,0,0.0048477603,0
Female,White,1,0.79112464,1
Female,White,0,0.0012830471,0
Male,White,1,0.67041814,1
Male,White,0,0.0014939159,0
Female,Black,0,0.007476128,0
Female,Black,0,0.026801642,0
Male,Black,0,0.00020246486,0
Female,White,0,0.006571289,0
Male,Black,0,0.029528921,0
Male,White,0,0.0008148432,0
Female,White,0,0.030172637,0
Female,White,0,0.056695063,0
Male,White,1,0.83757603,1
Male,White,0,0.009130816,0
Male,White,0,0.34456939,0
Female,White,0,0.02034451,0
Male,White,0,0.33555248,0
Female,Black,0,0.2871234,0
Male,White,0,0.23831065,0
Female,White,0,0.0011420633,0
Male,White,0,0.0015065531,0
Female,White,0,0.06396896,0
Female,White,0,0.0033818039,0
Female,White,0,0.0049453666,0
Female,White,1,0.1820521,0
Female,White,0,0.03638847,0
Female,White,0,0.00033773546,0
Male,White,0,0.005408749,0
Male,White,0,0.0005523754,0
Female,Asian-Pac-Islander,0,0.00024240774,0
Male,White,0,0.6782455,1
Female,White,0,0.00069589267,0
Male,White,0,0.03838008,0
Female,White,0,0.026232129,0
Male,White,0,0.1592981,0
Male,White,0,0.14588624,0
Female,Black,0,0.008052856,0
Male,White,0,0.27576652,0
Female,Black,0,0.06422703,0
Female,White,0,0.0020769958,0
Male,White,0,0.0033865774,0
Female,White,1,0.95923907,1
Male,White,0,0.62495565,1
Female,White,1,0.35306177,0
Female,White,0,0.009422242,0
Female,White,1,0.7649783,1
Female,White,0,0.013293856,0
Male,White,0,0.2716232,0
Male,White,0,0.18184885,0
Female,White,0,0.07097761,0
Male,White,0,0.0011624984,0
Male,White,0,0.08732534,0
Male,White,0,0.12272565,0
Male,White,0,0.11632993,0
Male,White,0,0.47655073,0
Female,Asian-Pac-Islander,0,0.47663108,0
Male,White,0,0.15944855,0
Female,White,0,0.12224319,0
Male,White,0,0.3651323,0
Male,White,0,0.016068038,0
Male,White,0,0.22751956,0
Male,White,0,0.40799612,0
Male,White,0,0.32972905,0
Male,Other,0,0.049389075,0
Male,Asian-Pac-Islander,0,0.004205589,0
Male,White,1,0.64469635,1
Male,White,0,0.0014402112,0
Female,White,0,0.029701283,0
Male,White,1,0.8586682,1
Male,Black,0,0.04583026,0
Female,White,0,0.00292855,0
Male,White,0,0.002152239,0
Male,Other,0,0.13602178,0
Male,White,0,0.21961671,0
Male,White,1,0.0067998264,0
Female,White,0,0.0019770805,0
Male,White,0,0.059248604,0
Male,White,0,0.10094557,0
Male,White,0,0.10613154,0
Male,White,1,0.05770907,0
Female,White,1,0.8411513,1
Male,White,0,0.7905024,1
Male,White,0,0.062940866,0
Male,White,0,0.007843015,0
Male,Black,0,0.40661275,0
Female,White,0,0.054916088,0
Male,White,1,0.8096352,1
Male,White,0,0.29137683,0
Male,White,1,0.80738634,1
Male,White,0,0.040563885,0
Male,White,0,0.12086142,0
Female,White,0,0.023754643,0
Male,White,0,0.0037022103,0
Female,White,0,0.002494532,0
Male,White,0,0.14214352,0
Male,White,0,0.32922772,0
Female,Black,0,0.0040113083,0
Male,White,1,0.915803,1
Female,White,1,0.15952204,0
Male,Black,0,0.010537953,0
Male,White,0,0.07181641,0
Male,White,0,0.04223043,0
Male,White,0,0.12487355,0
Female,White,0,0.026445238,0
Male,White,0,0.49865314,0
Female,White,0,0.019834548,0
Female,White,1,0.7118702,1
Male,White,0,0.049006052,0
Male,White,0,0.75493276,1
Female,White,0,0.0069049858,0
Male,White,0,0.15590279,0
Male,White,0,0.3420334,0
Male,White,0,0.30445734,0
Female,White,0,0.3983921,0
Female,White,0,0.022135753,0
Male,Black,0,0.0017539521,0
Male,White,0,0.00042038638,0
Male,White,1,0.7551923,1
Female,White,0,0.0008496422,0
Male,White,1,0.49305946,0
Female,White,0,0.02088195,0
Male,White,0,0.813448,1
Male,Black,0,0.0066526853,0
Male,White,0,0.0017483957,0
Female,White,0,0.15384705,0
Female,White,0,0.0006507989,0
Male,White,1,0.45437717,0
Female,White,0,0.0057479,0
Female,White,0,0.008369171,0
Male,White,0,0.004720244,0
Male,White,0,0.46795434,0
Female,White,0,0.006224925,0
Female,White,0,0.0024980572,0
Female,White,0,0.003585955,0
Male,White,0,0.005075304,0
Male,White,0,0.018890658,0
Male,White,0,0.0012959107,0
Male,White,1,0.50894487,1
Male,White,0,0.0009612712,0
Male,White,0,0.20818628,0
Male,White,0,0.038414717,0
Male,White,1,0.36790153,0
Male,Black,0,0.019302137,0
Female,Black,0,0.0022027544,0
Female,Black,0,0.00321155,0
Male,White,1,0.34279802,0
Male,Black,0,0.00018552324,0
Male,White,0,0.1920524,0
Male,White,0,0.017004173,0
Male,White,1,0.75262016,1
Male,White,0,0.0003518662,0
Male,White,0,0.14690019,0
Male,White,1,0.979375,1
Female,White,0,0.11482629,0
Male,White,0,0.37800798,0
Male,White,0,0.29167756,0
Female,Black,0,0.0012047121,0
Male,White,0,0.24857424,0
Female,White,0,0.0033155251,0
Female,White,0,0.035042427,0
Female,White,0,0.00963626,0
Female,White,0,0.12879384,0
Male,Amer-Indian-Eskimo,0,0.12981047,0
Male,White,0,0.02948456,0
Male,White,1,0.27974927,0
Male,White,0,0.054344904,0
Male,White,0,0.14515206,0
Male,White,0,0.5980305,1
Female,Black,0,0.0046297004,0
Male,Black,0,0.050543014,0
Female,White,0,0.030387629,0
Female,White,0,0.006483405,0
Male,Black,1,0.90777296,1
Male,Amer-Indian-Eskimo,0,0.010023611,0
Male,White,0,0.2365819,0
Male,White,0,0.06350039,0
Male,White,0,0.5325072,1
Male,White,0,0.3314668,0
Male,White,1,0.51397026,1
Male,White,0,0.06883389,0
Male,White,0,0.23586944,0
Male,White,1,0.24030738,0
Male,White,1,0.75545484,1
Male,Black,1,0.42646572,0
Female,White,0,0.15376934,0
Male,White,0,0.19743754,0
Male,White,0,0.00015571325,0
Male,White,0,0.18378411,0
Female,White,0,0.0017895808,0
Male,White,0,0.0007779322,0
Female,Amer-Indian-Eskimo,0,0.0025645168,0
Female,White,0,0.0077785742,0
Male,White,0,0.007884741,0
Male,White,1,0.4704629,0
Male,White,0,0.003391164,0
Male,White,0,0.23916695,0
Female,White,0,0.50867236,1
Male,White,0,0.49905065,0
Male,White,0,0.5809352,1
Male,White,1,0.47039515,0
Female,Black,0,0.0039095595,0
Male,White,0,0.0012169298,0
Male,White,0,0.28411606,0
Male,White,0,0.09206109,0
Male,White,0,0.03481361,0
Male,White,1,0.92139643,1
Female,White,0,0.09688731,0
Male,White,0,0.60544693,1
Female,White,0,0.0028692167,0
Female,White,0,0.0038377047,0
Male,Other,0,0.000997397,0
Male,White,1,0.5390843,1
Male,White,1,0.5773784,1
Male,White,0,0.012461748,0
Male,White,0,0.36478156,0
Male,White,0,0.11180428,0
Male,Black,0,0.017223919,0
Female,White,0,0.01855125,0
Female,White,0,0.012928692,0
Male,White,1,0.7551923,1
Male,White,0,0.70614684,1
Male,White,1,0.89712083,1
Male,Asian-Pac-Islander,0,0.0027359803,0
Male,White,1,0.20631362,0
Female,White,0,0.02080104,0
Male,Asian-Pac-Islander,1,0.104761876,0
Male,White,1,0.50528,1
Male,Black,0,0.22830866,0
Female,White,0,0.203472,0
Male,White,0,0.13801283,0
Female,White,0,0.0011097244,0
Male,White,0,0.00606148,0
Female,White,1,0.3067163,0
Male,White,1,0.5154541,1
Male,White,1,0.3787624,0
Male,White,0,0.057773724,0
Female,White,0,0.049658757,0
Male,White,1,0.71554476,1
Female,White,0,0.0012870433,0
Male,White,0,0.007872136,0
Male,White,0,0.00020074005,0
Male,White,1,0.20750993,0
Male,Other,0,0.020340154,0
Male,Asian-Pac-Islander,0,0.24675314,0
Male,White,1,0.79604936,1
Male,White,1,0.8174734,1
Male,White,0,0.038256053,0
Female,Black,0,0.00031777803,0
Female,White,0,0.40347666,0
Male,White,0,0.008956694,0
Female,White,0,0.026472894,0
Female,White,0,0.0017092532,0
Male,White,0,0.01855248,0
Male,White,0,0.40926623,0
Male,White,1,0.43931645,0
Female,White,1,0.16577378,0
Male,White,1,0.09926853,0
Male,Asian-Pac-Islander,0,0.30544147,0
Male,White,0,0.013307999,0
Male,White,1,0.9924033,1
Female,Black,0,0.0021870795,0
Male,White,1,0.6183484,1
Female,White,1,0.22155973,0
Female,White,0,0.005118074,0
Female,Black,0,0.004926796,0
Male,White,0,0.12538293,0
Male,White,0,0.0018909151,0
Male,White,0,0.4242406,0
Male,Black,0,0.0004626309,0
Female,White,1,0.73664963,1
Male,White,1,0.9924322,1
Male,White,0,0.029171532,0
Female,White,0,0.6035288,1
Female,Black,0,0.017208718,0
Male,White,0,0.11196229,0
Male,White,0,0.042639256,0
Male,White,0,0.0034474973,0
Female,White,0,0.012187478,0
Female,White,0,0.09551662,0
Female,White,0,0.13103813,0
Female,Black,0,0.0077361097,0
Male,White,0,0.5792903,1
Female,White,0,0.00842141,0
Female,Black,0,0.0059409314,0
Female,Asian-Pac-Islander,1,0.77929854,1
Female,White,0,0.00473095,0
Male,White,1,0.74503994,1
Male,White,0,0.44321737,0
Male,White,0,0.057190914,0
Male,Black,1,0.18703021,0
Female,White,0,0.0016649446,0
Female,White,0,0.00025917083,0
Male,White,0,0.0026827855,0
Female,White,0,0.18768227,0
Male,White,0,0.69719625,1
Male,White,0,0.01994334,0
Male,Asian-Pac-Islander,0,0.0066091684,0
Male,Amer-Indian-Eskimo,0,0.046517063,0
Male,White,1,0.800658,1
Female,Black,0,0.01668806,0
Male,White,1,0.5052242,1
Female,White,0,0.010912641,0
Male,White,0,0.46190923,0
Male,White,0,0.0064732404,0
Female,Black,0,0.00086621946,0
Male,White,0,0.2520092,0
Female,White,0,0.02966526,0
Male,White,1,0.6853906,1
Female,Black,0,0.016795771,0
Female,White,0,0.46279708,0
Male,White,0,0.0025375446,0
Male,White,0,0.0017830746,0
Male,White,0,0.039921466,0
Male,Amer-Indian-Eskimo,0,0.0308133,0
Male,Black,1,0.41551328,0
Female,White,1,0.290091,0
Male,White,1,0.84805435,1
Female,White,0,0.025418611,0
Female,White,0,0.0017733172,0
Female,White,0,0.1030996,0
Female,White,1,0.12683675,0
Male,White,0,0.54211104,1
Female,White,0,0.024240082,0
Female,Black,0,0.0077542556,0
Male,White,1,0.35197031,0
Male,Black,0,0.0009213309,0
Male,White,0,0.5748415,1
Female,Black,0,0.0027605337,0
Male,White,0,0.43986097,0
Female,White,0,0.2523204,0
Male,White,0,0.04604493,0
Male,White,0,0.00016842376,0
Male,White,0,0.0009719835,0
Male,White,1,0.52187943,1
Female,White,0,0.0041531776,0
Female,White,0,0.362526,0
Male,White,0,0.00930304,0
Male,White,0,0.16242962,0
Male,White,1,0.1424595,0
Male,White,1,0.99594605,1
Male,White,0,0.07240783,0
Male,White,0,0.13484152,0
Female,White,0,0.03393656,0
Male,White,1,0.9065831,1
Female,White,0,0.65105355,1
Male,White,1,0.17311685,0
Male,White,1,0.53221625,1
Female,White,0,0.23016353,0
Female,White,0,0.0065895556,0
Female,Black,0,0.0025744766,0
Female,White,0,0.0475234,0
Female,White,0,0.0563747,0
Male,White,1,0.11632993,0
Male,White,1,0.34233186,0
Male,White,0,0.031536065,0
Male,White,0,0.002563046,0
Female,White,0,0.19434106,0
Female,White,0,0.011455021,0
Female,White,0,0.12603879,0
Female,Black,0,0.001094981,0
Female,Black,0,0.0023013446,0
Male,White,0,0.37447354,0
Female,White,0,0.010973323,0
Male,White,1,0.46006274,0
Male,White,0,0.07844003,0
Male,White,1,0.08083512,0
Male,White,0,0.03611061,0
Male,White,0,0.53672266,1
Male,White,0,0.0005511479,0
Male,White,0,0.57339716,1
Male,Black,0,0.01164143,0
Male,White,0,0.8166418,1
Male,White,1,0.21191242,0
Male,White,0,0.55998874,1
Male,Black,0,0.0058953967,0
Male,Black,1,0.43162963,0
Male,White,1,0.9905721,1
Female,White,0,0.001371298,0
Female,White,0,3.781745e-05,0
Female,White,0,0.0021761376,0
Male,Black,0,0.0035252403,0
Female,White,0,0.0009928335,0
Female,White,1,0.23349664,0
Male,Asian-Pac-Islander,0,0.35316637,0
Male,White,0,0.3821249,0
Female,White,0,0.0010735005,0
Female,White,0,0.07075888,0
Male,White,1,0.84805435,1
Female,White,0,0.016868556,0
Male,White,1,0.55144644,1
Male,White,1,0.552281,1
Female,White,0,0.4944615,0
Female,White,0,0.0002517639,0
Male,White,0,0.0010879277,0
Female,White,0,0.019279435,0
Male,Asian-Pac-Islander,0,0.020875761,0
Male,White,1,0.8694711,1
Male,White,0,0.13833055,0
Male,White,0,0.046014257,0
Male,White,0,0.005449639,0
Male,White,0,0.19699201,0
Male,White,0,0.0035938246,0
Female,White,0,0.10382076,0
Male,White,0,0.00145998,0
Female,White,0,0.016128156,0
Male,White,0,0.42202726,0
Male,White,0,0.01666043,0
Male,White,1,0.29111525,0
Female,White,0,0.0010545403,0
Male,White,0,0.33686438,0
Female,White,0,0.5382169,1
Male,White,0,0.030427894,0
Male,White,1,0.37383422,0
Male,White,0,0.428975,0
Male,White,0,0.18240623,0
Female,White,0,0.0043297154,0
Female,White,0,0.0011803478,0
Female,White,0,0.017932177,0
Male,Asian-Pac-Islander,0,0.039488856,0
Male,White,0,0.044532184,0
Male,Black,0,0.084835745,0
Male,White,1,0.7117704,1
Female,White,0,0.00082754774,0
Female,White,0,0.013257464,0
Female,White,0,0.014833809,0
Male,White,1,1.0,1
Female,Black,0,0.0029565631,0
Female,Black,0,0.0002654706,0
Male,White,1,0.9856309,1
Male,White,1,0.26237893,0
Male,White,0,0.086802915,0
Female,White,0,0.21669954,0
Male,White,1,0.55580837,1
Female,White,0,0.030179096,0
Male,White,1,0.15063496,0
Male,White,0,0.21483259,0
Male,White,0,0.4160622,0
Male,White,1,0.6938051,1
Male,White,0,0.0047447965,0
Male,White,0,0.08345983,0
Male,White,0,0.14099209,0
Male,White,1,0.3536659,0
Male,Black,0,0.2116106,0
Male,White,0,0.462964,0
Male,White,1,0.76348484,1
Female,White,0,0.001697769,0
Male,White,0,0.0024996367,0
Male,White,0,0.026724271,0
Male,White,0,0.69253117,1
Male,White,1,0.7137662,1
Male,White,0,0.010969619,0
Male,White,0,0.15146922,0
Male,White,1,0.55229366,1
Male,White,1,0.70525753,1
Female,White,1,0.5409195,1
Male,White,0,0.0363854,0
Male,White,1,0.5508232,1
Male,White,0,0.0056981677,0
Female,Black,0,0.0014046177,0
Female,White,1,0.15006259,0
Male,White,0,0.54805255,1
Female,White,0,0.020024393,0
Female,White,1,0.52664983,1
Female,Black,1,0.9322699,1
Male,White,0,0.00014241324,0
Male,White,0,0.7398229,1
Male,White,0,0.0003199714,0
Female,White,0,0.006312471,0
Female,Black,0,0.0007532068,0
Male,White,1,0.95163596,1
Female,White,1,0.5257032,1
Female,Black,0,0.016405087,0
Male,White,1,0.4927782,0
Female,White,0,0.03435955,0
Male,White,1,0.5977099,1
Female,White,0,0.015668098,0
Male,White,1,0.81358975,1
Male,White,1,1.0,1
Male,White,1,0.26422063,0
Female,Other,0,0.019775992,0
Male,White,0,0.13145542,0
Male,White,0,0.691853,1
Male,White,0,0.0010768858,0
Female,White,0,0.011200374,0
Female,White,0,0.010962301,0
Female,Asian-Pac-Islander,0,0.006052328,0
Male,White,1,0.5146936,1
Male,White,1,0.27060032,0
Female,White,0,0.0052418406,0
Female,White,0,0.0014449588,0
Male,White,0,0.881725,1
Male,White,0,0.24099573,0
Male,White,0,0.26634958,0
Female,White,0,0.02820598,0
Male,White,0,0.124515414,0
Female,Black,0,0.0015095675,0
Female,White,1,0.039999668,0
Male,White,1,0.37198848,0
Female,White,1,0.011196261,0
Male,White,1,0.6693826,1
Male,White,0,0.6892141,1
Male,White,0,0.5856835,1
Male,White,0,0.0055818046,0
Male,White,0,0.0033862907,0
Male,White,0,0.3796618,0
Male,Black,1,0.25828162,0
Female,White,0,0.00040245664,0
Female,White,1,0.5809168,1
Male,White,0,0.013948651,0
Male,White,0,0.006569982,0
Male,Black,0,0.001318781,0
Male,White,0,0.024731336,0
Male,Black,1,0.5785995,1
Female,Asian-Pac-Islander,0,0.01793508,0
Male,White,0,0.08339818,0
Male,White,1,0.7365036,1
Male,White,0,0.007849615,0
Male,White,0,0.06031122,0
Male,White,0,0.16556858,0
Male,White,1,0.43946055,0
Male,White,0,0.67807215,1
Male,White,1,0.5809352,1
Female,White,1,0.5780177,1
Male,White,0,0.0009719835,0
Female,White,0,0.005831587,0
Male,White,1,0.6961637,1
Male,White,0,0.54868716,1
Male,White,1,0.5481277,1
Male,White,1,0.8815954,1
Male,White,0,0.047323287,0
Male,White,0,0.04169027,0
Female,White,0,0.00067914964,0
Male,White,0,0.13817628,0
Male,White,0,0.04890332,0
Male,White,0,0.21435697,0
Male,White,0,0.084309496,0
Female,White,0,0.05181036,0
Male,White,0,0.36490402,0
Male,White,0,0.0702976,0
Male,White,0,0.21379374,0
Male,White,0,0.13967256,0
Male,White,0,0.5477873,1
Female,Black,0,0.0035123893,0
Female,White,0,0.0017016373,0
Female,White,0,0.06356367,0
Male,White,0,0.33232692,0
Female,White,0,0.015755761,0
Female,White,0,0.04970704,0
Male,White,0,0.0022130746,0
Male,White,0,0.23595479,0
Male,White,1,0.3838482,0
Male,White,1,0.9038631,1
Male,White,1,0.6893343,1
Female,White,0,0.00021117722,0
Male,White,1,0.9685177,1
Male,White,0,0.008666693,0
Female,White,0,0.00031359764,0
Male,White,1,0.53930235,1
Male,White,0,0.7707006,1
Male,White,0,0.00033267343,0
Male,Black,0,0.011006645,0
Male,White,0,0.00084179564,0
Male,White,0,0.010889521,0
Male,White,1,0.9962302,1
Female,White,0,0.031806223,0
Male,White,0,0.43240818,0
Male,White,0,0.07718508,0
Female,White,0,0.006599371,0
Male,White,0,0.32322225,0
Male,White,0,0.001783308,0
Female,White,0,0.0023939563,0
Female,Black,0,0.0037289772,0
Male,White,1,0.6187711,1
Male,White,0,0.47152293,0
Female,Black,0,0.003929524,0
Female,White,0,0.01668608,0
Male,White,0,0.00872818,0
Male,White,0,0.19349866,0
Male,White,1,0.99288076,1
Male,White,1,0.34852412,0
Female,White,0,0.016119119,0
Male,White,0,0.41949415,0
Female,White,0,0.007998559,0
Male,White,0,0.51117206,1
Male,White,0,0.006158593,0
Female,White,0,0.0010885787,0
Female,Asian-Pac-Islander,0,0.056849234,0
Female,White,0,0.083557785,0
Male,White,1,0.68344194,1
Male,White,0,0.051551834,0
Male,White,0,0.8425438,1
Male,White,0,0.004629977,0
Male,White,1,0.8503363,1
Male,White,0,0.09209416,0
Male,White,0,0.00079319155,0
Male,White,1,0.80117124,1
Male,White,0,0.14015046,0
Male,White,0,0.00032835195,0
Male,White,0,0.00037768317,0
Female,Black,0,0.003876028,0
Male,White,0,0.4012222,0
Male,White,0,0.2897447,0
Female,White,1,0.9893364,1
Male,White,0,0.40185824,0
Female,White,1,0.06066049,0
Male,White,0,0.028958235,0
Male,White,0,0.19729032,0
Male,White,0,0.2716232,0
Male,White,0,0.017665956,0
Female,White,0,0.0038522277,0
Male,White,0,0.07806501,0
Female,White,0,0.054269753,0
Male,White,1,0.30639842,0
Male,Black,0,0.000556061,0
Female,White,0,0.0012581163,0
Male,White,0,0.0059614223,0
Male,White,1,0.6718612,1
Male,White,1,0.26844665,0
Male,White,1,0.8944699,1
Male,White,0,0.29997432,0
Male,White,1,0.30306676,0
Male,White,0,0.25515336,0
Male,White,0,0.13387519,0
Male,White,1,0.56217504,1
Male,White,1,0.7825393,1
Male,White,0,0.5526683,1
Female,White,0,0.019016039,0
Female,White,0,0.0013705433,0
Male,White,1,0.5985693,1
Male,White,0,0.45190325,0
Male,Black,0,0.00038108006,0
Male,White,1,0.6684827,1
Female,White,1,0.82145345,1
Male,White,1,0.05932363,0
Male,White,1,0.2972716,0
Male,White,0,0.17877255,0
Male,White,0,0.03555221,0
Male,Black,0,0.00090782,0
Male,White,0,0.5668911,1
Female,Black,0,0.002942179,0
Male,Black,0,0.0107982345,0
Male,White,1,0.18949023,0
Male,White,0,0.028949011,0
Male,Black,0,0.106428355,0
Female,White,0,0.08424061,0
Male,Asian-Pac-Islander,0,0.07160327,0
Male,White,0,0.009488871,0
Male,White,0,0.44364327,0
Male,White,1,0.5194882,1
Female,White,0,0.008716095,0
Male,White,0,0.032728963,0
Male,Black,0,0.0017159773,0
Male,White,0,0.0003295157,0
Male,White,0,0.004732639,0
Male,White,0,0.052160855,0
Female,Asian-Pac-Islander,0,0.016117098,0
Male,White,0,0.0048589758,0
Female,White,0,0.31855544,0
Female,White,1,0.5353427,1
Male,White,0,0.3994617,0
Female,White,0,0.00025917083,0
Female,White,0,0.012183036,0
Female,White,0,0.11413242,0
Male,White,0,0.004244343,0
Male,White,0,0.3660228,0
Male,Black,0,0.14217928,0
Male,White,1,0.6817375,1
Male,White,0,0.12760407,0
Female,White,0,0.116854966,0
Male,White,1,0.8939969,1
Male,White,1,0.82965815,1
Male,Asian-Pac-Islander,1,0.8310231,1
Male,Asian-Pac-Islander,1,0.62382925,1
Male,White,0,0.08144334,0
Male,Black,0,0.00015010855,0
Male,Black,1,0.1489563,0
Male,White,0,0.0022526658,0
Female,White,0,0.005197834,0
Female,Amer-Indian-Eskimo,0,0.015819713,0
Female,White,0,0.00077037874,0
Female,White,0,0.015106631,0
Male,White,0,0.09178796,0
Male,White,0,0.8684295,1
Female,White,0,0.038375318,0
Male,White,0,0.04765857,0
Male,Black,0,0.0056642825,0
Female,White,0,0.028403955,0
Male,White,1,0.9176425,1
Male,Black,1,0.15160173,0
Female,White,1,0.35639983,0
Male,Asian-Pac-Islander,0,0.04755247,0
Male,Asian-Pac-Islander,0,0.13733746,0
Male,White,0,0.005256271,0
Female,White,0,0.010107577,0
Male,White,0,0.0010087994,0
Male,White,0,0.38501975,0
Male,White,0,0.10121845,0
